37.639046104	13.494892066
40.4639800937	11.8330924634
40.0756050016	12.882778003
41.0669506359	14.3839828067
41.7267508198	11.8124773908
39.1409565029	15.3932649822
46.2693483063	8.10657937614
39.5963974997	13.1136699975
38.3201875935	13.9683139026
37.9886300811	11.9204373814
37.9884636203	15.1576431857
39.3064308025	10.1222698865
41.8314287659	11.3135798483
44.2252832766	8.82748444897
38.8340541311	16.3853043843
39.0876400386	15.4710966301
43.1867294842	11.115946651
43.2290644762	10.579197963
38.3512462232	18.0297747143
39.6334480589	12.6855473748
36.7075437923	18.2297006627
41.7569421319	10.6493471463
38.4520047465	10.6793348829
39.827479352	14.1275062204
37.0483358317	18.5335127991
37.3672913201	17.5892996731
41.7357289172	10.3749962593
40.6487488522	12.7086301884
43.162272227	9.9485036382
38.1615370511	15.7873217725
44.1714673551	8.92009951084
40.4825450702	12.3735762711
42.7283225799	12.1531691542
40.9185829074	8.93485803873
38.3909129591	13.6745885804
39.3616055549	11.9723355401
44.2169017488	10.0077711394
37.6110514654	14.2107624099
40.407470267	14.5086168895
41.8865400597	11.8467504256
40.8506444798	10.8582395551
45.0351921205	7.17163224327
37.0997257788	11.5667463568
37.1142271348	15.3332943542
41.432674631	10.9289217473
41.1031433154	10.4976707405
39.3832726936	9.19154285454
37.3244421721	13.5687854961
39.9473866609	11.0071802508
42.7601560949	11.7151274926
38.7040266328	11.8780797156
41.1183995188	8.14586058481
39.8510447695	13.4634090866
42.2228123469	11.4507088954
44.6820416707	9.38179256517
39.7196696234	9.24604548599
37.2996239085	16.2855472664
38.1339691669	11.5776692743
39.1891320827	15.4369419453
39.2078632668	13.6937914669
38.4646106706	12.9065787249
39.9016549367	11.2519085038
37.0730678002	15.1575266554
40.2960899615	11.5466502091
41.5915121011	13.7953434788
44.3345723527	8.63718818864
40.6259673199	15.1800749675
38.0655036335	15.9234181704
37.5337248595	13.3445332781
42.9451260267	12.8533959461
38.7529008858	14.1905749607
41.6608145932	12.717319237
43.8025267168	10.3617553301
37.1071609296	14.3118611676
41.1729881646	14.616027421
44.9486170124	9.47215247669
45.7514535663	7.51053036472
41.7465151607	11.7491958747
39.2634463409	10.4968708033
39.1808938678	9.45169779881
44.7803694276	10.2148215801
44.5796524537	9.389681678
38.8788920745	15.947672441
42.0297111264	9.79138963526
42.8436639633	12.1421840426
43.8628310411	9.65922762737
36.9059489758	18.4181401069
41.6719987326	13.3724676273
42.4591856841	11.7708076543
38.2658748309	17.6189026021
43.2733176146	10.2664550145
37.6230389645	13.8725737117
43.7463825835	10.1962044657
39.2844284709	11.4535379753
38.9638987225	11.4119671011
42.7459521945	11.2702167784
38.3358736614	16.4959464847
42.7028499299	11.2021002376
38.0304691881	15.9618636451
38.3123994095	12.8160211738
37.6157960195	15.8067325551
40.5621803056	9.11530030966
38.0837716737	13.8533405136
38.1082032982	17.3461394884
45.2741588364	7.91258656967
39.5540440222	15.3796935528
45.1419650905	8.97082537118
39.6535243109	8.61251527813
41.181598295	9.69674670509
43.6699062756	10.2746711251
38.4268464836	14.6494565115
39.0279952156	8.49065817885
45.8666571899	8.55698340739
40.3666897746	9.48235800996
41.5363728591	9.72743241589
37.4069841525	12.2043694852
41.3516258705	13.5392541389
39.7795740173	9.93796367919
37.6055549984	11.9130848198
41.972198981	12.5965895293
37.7723482161	16.4453852211
40.8192782485	11.6346621094
42.4803796779	12.7684836311
37.5292735693	17.4104301358
40.6819664112	9.81971280738
37.8134547107	18.3033007228
42.5298174834	10.7651800182
43.9115485948	8.03233453086
38.5303821811	16.7307808883
37.2789144328	17.2521370435
37.1336633389	16.8146947427
40.6504489977	12.9779433885
41.6640368609	10.5254329513
37.5420041729	14.6986640681
38.982525223	15.4940587398
45.0614407751	7.46433397594
45.2033318933	7.18712335313
41.7928791233	10.2491882276
41.2557431893	12.3574679548
41.0822508603	10.5523054708
44.9312705186	9.30458366773
39.8253442739	11.3599264997
40.2513103815	10.3178080741
39.2879126269	8.42617663404
45.8213631533	7.39258986438
43.1396529199	12.2801696805
38.148847196	13.5545945936
38.020170389	18.3062227293
39.69388351	15.8143672297
44.5482423036	8.22388433323
37.9236462776	17.9973473167
39.41928342	8.85105825838
37.9906033049	12.3168005397
39.9213948108	12.6193300736
44.1831911986	10.3046531346
37.6442466307	15.803705834
45.1072826663	7.78177797446
39.1147798398	14.6915910445
38.217232828	10.7540087544
40.9858334349	8.40645277714
40.1195456296	8.29333516019
41.9397880539	11.016459224
39.3910020369	10.9513609401
40.1374434488	12.8267062842
38.9694786555	16.070301036
39.6539719718	13.5552178531
38.358914719	14.8923022548
36.6880977241	14.9917169604
43.2805965162	10.8077023506
37.7478723042	18.6975251613
42.3962658697	12.8010638078
41.0769608334	8.1791975112
43.3637805956	11.5547129046
41.2475194595	11.2141504112
37.6875794148	13.390242477
40.1900981118	13.0731348818
38.3299419131	15.9429738971
36.6739622415	15.5999493666
41.8062621611	12.367543879
38.4808417388	10.6751092245
44.0474526444	8.06697400609
42.8217069607	11.9525877934
39.5301618098	14.851824323
42.3846870921	10.1905190221
45.3558773379	9.14853663039
38.7147075002	15.6496085635
40.3245644372	8.20822322341
37.1604562668	14.9867425142
36.6442065795	15.586111072
44.8028478934	8.76223020091
45.4230670401	7.08692178754
40.5764521055	12.2529475494
42.1149453491	12.8892648338
39.6292274782	12.0383786918
44.7285753971	7.40910829472
40.7436362147	11.482000499
40.5131584815	14.9793444957
38.869792384	8.75947640313
41.6931477808	10.2114750436
44.193029735	8.42365759035
45.0448780816	9.66232016316
44.6354953345	10.3909830773
40.9087662763	13.7575776324
37.7707404171	17.8829751534
36.9323941659	11.5028857714
39.8491674117	13.8385697801
36.9114554704	16.6184205044
40.6037139533	10.5142432705
42.3879173822	12.3598082938
37.3515315831	15.9092377982
43.9236189958	8.27062422674
38.6919795699	13.3400522104
38.8742414529	12.8321446652
44.3455717425	8.94827400455
